User,Copilot user,Date,Repository,Insertions,Deletions,Total lines,Files changed,Unit size (DMM),Complexity (DMM),Interface (DMM),Commits,Commit hash,Copilot period,Merge commit,Default branch,Org,Diff lines
User 03,True,2023-05-26,Repo 015,1,1,2,1,,,,1,Commit 252,before,False,True,navikt,0
User 03,True,2023-05-26,Repo 015,1,1,2,1,,,,1,Commit 253,before,False,True,navikt,0
User 03,True,2023-05-31,Repo 015,12,3,15,4,0.0,1.0,1.0,1,Commit 254,before,False,True,navikt,9
User 03,True,2023-05-31,Repo 015,5,68,73,7,1.0,0.0,0.0,1,Commit 255,before,False,True,navikt,-63
User 03,True,2023-06-13,Repo 015,77,0,77,1,,,,1,Commit 256,before,False,True,navikt,77
User 03,True,2023-06-28,Repo 015,3,3,6,2,,,,1,Commit 257,before,False,True,navikt,0
User 15,True,2022-09-02,Repo 016,409,343,752,11,0.0,1.0,0.8823529411764706,1,Commit 258,before,False,True,navikt,66
User 15,True,2022-09-13,Repo 016,535,184,719,16,0.2294117647058823,1.0,0.8235294117647058,1,Commit 259,before,False,True,navikt,351
User 15,True,2022-09-26,Repo 016,1,9,10,3,0.375,0.0,0.0,1,Commit 260,before,False,True,navikt,-8
User 15,True,2022-09-26,Repo 016,15,2,17,3,0.6666666666666666,1.0,1.0,1,Commit 261,before,False,True,navikt,13
User 15,True,2022-09-27,Repo 016,13,10,23,4,0.0,1.0,1.0,1,Commit 262,before,False,True,navikt,3
User 15,True,2022-09-28,Repo 016,2,1,3,1,1.0,1.0,1.0,1,Commit 263,before,False,True,navikt,1
User 15,True,2022-09-28,Repo 016,98,2,100,4,0.015625,1.0,0.65625,1,Commit 264,before,False,True,navikt,96
User 15,True,2022-12-08,Repo 016,46,1027,1073,17,0.7104825291181365,0.1231281198003327,0.0765391014975041,1,Commit 265,before,False,True,navikt,-981
User 15,True,2023-03-27,Repo 016,49,32,81,2,,,,1,Commit 266,before,False,True,navikt,17
User 15,True,2023-05-10,Repo 016,6,0,6,2,,,,1,Commit 267,before,False,True,navikt,6
User 15,True,2023-05-10,Repo 016,19,9,28,4,0.6666666666666666,1.0,1.0,1,Commit 268,before,False,True,navikt,10
User 15,True,2023-05-22,Repo 016,8,2,10,2,,,,1,Commit 269,before,False,True,navikt,6
User 15,True,2023-05-22,Repo 016,1,1,2,1,,,,1,Commit 270,before,False,True,navikt,0
User 15,True,2023-05-24,Repo 016,12,49,61,4,0.0476190476190476,0.0,0.0,1,Commit 271,before,False,True,navikt,-37
User 15,True,2023-05-24,Repo 016,28,21,49,2,,,,1,Commit 272,before,False,True,navikt,7
User 15,True,2023-08-04,Repo 016,203,397,600,17,0.0,1.0,1.0,1,Commit 273,before,False,True,navikt,-194
User 15,True,2023-08-11,Repo 016,140,12,152,9,0.3582089552238806,1.0,1.0,1,Commit 274,before,False,True,navikt,128
User 15,True,2023-09-19,Repo 016,6,0,6,1,,,,1,Commit 275,after,False,True,navikt,6
User 15,True,2023-10-04,Repo 016,209,26,235,10,0.7,1.0,1.0,1,Commit 276,after,False,True,navikt,183
User 15,True,2023-10-17,Repo 016,15,0,15,4,0.0,1.0,1.0,1,Commit 277,after,False,True,navikt,15
User 15,True,2023-12-04,Repo 016,63,20,83,2,0.7647058823529411,1.0,0.9117647058823528,1,Commit 278,after,False,True,navikt,43
User 15,True,2024-01-30,Repo 016,593,7,600,9,0.7047619047619048,1.0,1.0,1,Commit 279,after,False,True,navikt,586
User 15,True,2024-05-15,Repo 016,4,0,4,1,,,,1,Commit 280,after,False,True,navikt,4
User 15,True,2024-05-16,Repo 016,1,1,2,1,,,,1,Commit 281,after,False,True,navikt,0
User 03,True,2023-06-02,Repo 017,1,33,34,3,,,,1,Commit 282,before,False,True,navikt,-32
User 03,True,2023-06-02,Repo 017,1,1,2,1,,,,1,Commit 283,before,False,True,navikt,0
User 03,True,2023-06-02,Repo 017,0,1,1,1,,,,1,Commit 284,before,False,True,navikt,-1
User 03,True,2023-06-27,Repo 017,1,1,2,1,,,,1,Commit 285,before,False,True,navikt,0
User 03,True,2023-06-28,Repo 017,1,0,1,1,,,,1,Commit 286,before,False,True,navikt,1
User 03,True,2023-08-28,Repo 017,15,17,32,1,0.0,0.0,0.0,1,Commit 287,before,False,True,navikt,-2
User 03,True,2023-08-28,Repo 017,0,0,0,1,,,,1,Commit 288,before,False,True,navikt,0
User 03,True,2023-08-28,Repo 017,1,1,2,1,,,,1,Commit 289,before,False,True,navikt,0
User 03,True,2023-08-28,Repo 017,1,1,2,1,,,,1,Commit 290,before,False,True,navikt,0
User 03,True,2023-10-24,Repo 017,5,1,6,1,,,,1,Commit 291,after,False,True,navikt,4
User 03,True,2023-10-24,Repo 017,1,2,3,1,,,,1,Commit 292,after,False,True,navikt,-1
User 03,True,2023-11-28,Repo 017,5,2,7,3,,,,1,Commit 293,after,False,True,navikt,3
User 03,True,2024-01-30,Repo 017,18,0,18,1,,,,1,Commit 294,after,False,True,navikt,18
User 03,True,2024-02-06,Repo 017,1531,5305,6836,5,1.0,,,1,Commit 295,after,False,True,navikt,-3774
User 03,True,2024-02-12,Repo 017,105,105,210,3,,,,1,Commit 296,after,False,True,navikt,0
User 03,True,2024-04-04,Repo 017,54,44,98,2,,,,1,Commit 297,after,False,True,navikt,10
User 03,True,2024-04-08,Repo 017,13,13,26,2,,,,1,Commit 298,after,False,True,navikt,0
User 03,True,2023-01-31,Repo 018,12,149,161,12,0.7956989247311828,0.0,0.1827956989247312,1,Commit 299,before,False,True,navikt,-137
User 03,True,2023-01-31,Repo 018,11,11,22,5,,,,1,Commit 300,before,False,True,navikt,0
User 03,True,2023-01-31,Repo 018,7,7,14,1,,,,1,Commit 301,before,False,True,navikt,0
User 03,True,2023-01-31,Repo 018,2,2,4,1,,,,1,Commit 302,before,False,True,navikt,0
User 03,True,2024-01-30,Repo 018,16,0,16,1,,,,1,Commit 303,after,False,True,navikt,16
User 03,True,2024-01-30,Repo 018,1,1,2,1,,,,1,Commit 304,after,False,True,navikt,0
User 03,True,2024-01-30,Repo 018,91,0,91,1,,,,1,Commit 305,after,False,True,navikt,91
User 03,True,2024-01-31,Repo 018,2,2,4,2,,,,1,Commit 306,after,False,True,navikt,0
User 03,True,2024-02-26,Repo 018,0,1,1,1,,,,1,Commit 307,after,False,True,navikt,-1
User 03,True,2024-02-26,Repo 018,2,0,2,1,,,,1,Commit 308,after,False,True,navikt,2
User 14,True,2024-01-25,Repo 019,4,1,5,1,1.0,1.0,1.0,1,Commit 309,after,False,True,navikt,3
User 14,True,2024-01-25,Repo 019,4,1,5,1,0.0,1.0,1.0,1,Commit 310,after,False,True,navikt,3
User 04,True,2023-12-14,Repo 020,209,81,290,5,0.0,0.5394736842105263,0.618421052631579,1,Commit 311,after,False,True,navikt,128
User 04,True,2023-12-14,Repo 020,1,2,3,1,,,,1,Commit 312,after,False,True,navikt,-1
User 04,True,2023-12-15,Repo 020,88,55,143,5,0.0,0.0,1.0,1,Commit 313,after,False,True,navikt,33
User 04,True,2023-12-15,Repo 020,1,1,2,1,,,,1,Commit 314,after,False,True,navikt,0
User 04,True,2023-12-15,Repo 020,0,1,1,1,,,,1,Commit 315,after,False,True,navikt,-1
User 04,True,2023-12-15,Repo 020,36,6,42,1,0.0,0.0,1.0,1,Commit 316,after,False,True,navikt,30
User 02,True,2024-04-30,Repo 021,5,0,5,1,,,,1,Commit 317,after,False,True,navikt,5
User 02,True,2024-04-30,Repo 021,4,0,4,1,,,,1,Commit 318,after,False,True,navikt,4
User 02,True,2024-04-30,Repo 021,43,3,46,1,0.0,0.0,1.0,1,Commit 319,after,False,True,navikt,40
User 02,True,2024-04-30,Repo 021,11,2,13,2,0.0,1.0,1.0,1,Commit 320,after,False,True,navikt,9
User 02,True,2024-04-30,Repo 021,1,0,1,1,,,,1,Commit 321,after,False,True,navikt,1
User 02,True,2024-04-30,Repo 021,28,70,98,2,1.0,0.8205128205128205,0.0,1,Commit 322,after,False,True,navikt,-42
User 02,True,2024-05-01,Repo 021,8,0,8,2,,,,1,Commit 323,after,False,True,navikt,8
User 02,True,2024-05-02,Repo 021,495,506,1001,5,0.0,1.0,1.0,1,Commit 324,after,False,True,navikt,-11
User 02,True,2024-05-02,Repo 021,5,1,6,1,0.0,0.0,1.0,1,Commit 325,after,False,True,navikt,4
User 02,True,2024-05-15,Repo 021,4,0,4,1,,,,1,Commit 326,after,False,True,navikt,4
User 02,True,2024-05-15,Repo 021,4,0,4,1,,,,1,Commit 327,after,False,True,navikt,4
User 02,True,2024-05-02,Repo 022,8,0,8,2,,,,1,Commit 328,after,False,True,navikt,8
User 02,True,2024-05-15,Repo 022,4,0,4,1,,,,1,Commit 329,after,False,True,navikt,4
User 02,True,2024-05-15,Repo 022,4,0,4,1,,,,1,Commit 330,after,False,True,navikt,4
User 02,True,2024-08-01,Repo 022,5,4,9,2,,,,1,Commit 331,after,False,True,navikt,1
User 02,True,2024-05-02,Repo 023,8,0,8,2,,,,1,Commit 332,after,False,True,navikt,8
User 02,True,2024-05-15,Repo 023,4,0,4,1,,,,1,Commit 333,after,False,True,navikt,4
User 02,True,2024-05-15,Repo 023,4,0,4,1,,,,1,Commit 334,after,False,True,navikt,4
User 02,True,2024-05-02,Repo 024,8,0,8,2,,,,1,Commit 335,after,False,True,navikt,8
User 02,True,2024-05-15,Repo 024,4,0,4,1,,,,1,Commit 336,after,False,True,navikt,4
User 02,True,2024-05-15,Repo 024,4,0,4,1,,,,1,Commit 337,after,False,True,navikt,4
User 02,True,2024-08-19,Repo 024,173,179,352,3,0.0,1.0,0.0,1,Commit 338,after,False,True,navikt,-6
User 02,True,2023-02-23,Repo 025,203,63,266,9,1.0,1.0,1.0,1,Commit 339,before,False,True,navikt,140
User 02,True,2024-05-02,Repo 025,8,0,8,2,,,,1,Commit 340,after,False,True,navikt,8
User 02,True,2024-05-15,Repo 025,4,0,4,1,,,,1,Commit 341,after,False,True,navikt,4
User 02,True,2024-05-15,Repo 025,4,0,4,1,,,,1,Commit 342,after,False,True,navikt,4
User 02,True,2023-03-14,Repo 026,206,138,344,5,0.0,0.0,1.0,1,Commit 343,before,False,True,navikt,68
User 02,True,2023-03-21,Repo 026,40,4,44,3,0.0,1.0,1.0,1,Commit 344,before,False,True,navikt,36
User 02,True,2024-01-12,Repo 026,1,0,1,1,,,,1,Commit 345,after,False,True,navikt,1
User 02,True,2024-05-01,Repo 026,8,0,8,2,,,,1,Commit 346,after,False,True,navikt,8
User 02,True,2024-05-15,Repo 026,4,0,4,1,,,,1,Commit 347,after,False,True,navikt,4
User 02,True,2024-05-15,Repo 026,4,0,4,1,,,,1,Commit 348,after,False,True,navikt,4
User 02,True,2024-07-29,Repo 026,11,17,28,1,1.0,1.0,1.0,1,Commit 349,after,False,True,navikt,-6
User 02,True,2024-08-01,Repo 026,39,26,65,4,0.0,1.0,0.75,1,Commit 350,after,False,True,navikt,13
User 02,True,2024-08-07,Repo 026,1,1,2,1,,,,1,Commit 351,after,False,True,navikt,0
User 02,True,2022-09-08,Repo 027,6,0,6,2,,,,1,Commit 352,before,False,True,navikt,6
User 09,True,2022-10-28,Repo 028,49,0,49,1,,,,1,Commit 353,before,False,True,navikt,49
User 09,True,2022-10-28,Repo 028,12,2,14,3,,,,1,Commit 354,before,False,True,navikt,10
User 09,True,2022-11-01,Repo 028,24,12,36,1,,,,1,Commit 355,before,False,True,navikt,12
User 09,True,2022-11-01,Repo 028,3,1,4,1,,,,1,Commit 356,before,False,True,navikt,2
User 09,True,2022-11-22,Repo 028,4,0,4,1,,,,1,Commit 357,before,False,True,navikt,4
User 09,True,2022-11-25,Repo 028,2,4,6,2,,,,1,Commit 358,before,False,True,navikt,-2
User 14,True,2022-12-12,Repo 028,17,3,20,3,,,,1,Commit 359,before,False,True,navikt,14
User 14,True,2022-12-19,Repo 028,1,1,2,1,,,,1,Commit 360,before,False,True,navikt,0
User 14,True,2022-12-19,Repo 028,14,3,17,1,,,,1,Commit 361,before,False,True,navikt,11
User 14,True,2022-12-19,Repo 028,41,4,45,3,,,,1,Commit 362,before,False,True,navikt,37
User 14,True,2022-12-19,Repo 028,3,1,4,1,,,,1,Commit 363,before,False,True,navikt,2
User 09,True,2023-01-03,Repo 028,1,1,2,1,,,,1,Commit 364,before,False,True,navikt,0
User 14,True,2023-02-06,Repo 028,6,12,18,1,,,,1,Commit 365,before,False,True,navikt,-6
User 14,True,2023-02-07,Repo 028,0,32,32,1,,,,1,Commit 366,before,False,True,navikt,-32
User 08,True,2023-02-17,Repo 028,10,9,19,2,,,,1,Commit 367,before,False,True,navikt,1
User 08,True,2023-02-17,Repo 028,5,17,22,1,,,,1,Commit 368,before,False,True,navikt,-12
User 09,True,2023-03-28,Repo 028,21,0,21,1,,,,1,Commit 369,before,False,True,navikt,21
User 09,True,2023-03-28,Repo 028,8,1,9,1,,,,1,Commit 370,before,False,True,navikt,7
User 09,True,2023-03-28,Repo 028,27,26,53,1,,,,1,Commit 371,before,False,True,navikt,1
User 09,True,2023-04-21,Repo 028,87,0,87,1,,,,1,Commit 372,before,False,True,navikt,87
User 09,True,2023-04-21,Repo 028,43,23,66,1,,,,1,Commit 373,before,False,True,navikt,20
User 09,True,2023-04-21,Repo 028,5,5,10,1,,,,1,Commit 374,before,False,True,navikt,0
User 09,True,2023-04-21,Repo 028,8,8,16,1,,,,1,Commit 375,before,False,True,navikt,0
User 09,True,2023-04-21,Repo 028,1,2,3,1,,,,1,Commit 376,before,False,True,navikt,-1
User 09,True,2023-04-25,Repo 028,2,2,4,1,,,,1,Commit 377,before,False,True,navikt,0
User 09,True,2023-05-04,Repo 028,0,6,6,2,,,,1,Commit 378,before,False,True,navikt,-6
User 09,True,2023-05-04,Repo 028,4,1,5,1,,,,1,Commit 379,before,False,True,navikt,3
User 09,True,2023-05-24,Repo 028,63,0,63,1,,,,1,Commit 380,before,False,True,navikt,63
User 09,True,2023-05-24,Repo 028,15,3,18,1,,,,1,Commit 381,before,False,True,navikt,12
User 09,True,2023-05-25,Repo 028,52,26,78,1,,,,1,Commit 382,before,False,True,navikt,26
User 09,True,2023-05-25,Repo 028,11,7,18,1,,,,1,Commit 383,before,False,True,navikt,4
User 09,True,2023-05-25,Repo 028,3,2,5,1,,,,1,Commit 384,before,False,True,navikt,1
User 09,True,2023-07-24,Repo 028,17,1,18,1,,,,1,Commit 385,before,False,True,navikt,16
User 08,True,2023-08-24,Repo 028,13,7,20,1,,,,1,Commit 386,before,False,True,navikt,6
User 08,True,2023-08-24,Repo 028,8,3,11,1,,,,1,Commit 387,before,False,True,navikt,5
User 09,True,2023-10-12,Repo 028,36,0,36,1,,,,1,Commit 388,after,False,True,navikt,36
User 12,True,2023-10-16,Repo 028,7,0,7,1,,,,1,Commit 389,after,False,True,navikt,7
User 09,True,2023-11-16,Repo 028,0,8,8,1,,,,1,Commit 390,after,False,True,navikt,-8
User 09,True,2023-11-16,Repo 028,8,0,8,1,,,,1,Commit 391,after,False,True,navikt,8
User 09,True,2023-11-16,Repo 028,2,2,4,2,,,,1,Commit 392,after,False,True,navikt,0
User 12,True,2023-11-17,Repo 028,55,0,55,1,,,,1,Commit 393,after,False,True,navikt,55
User 09,True,2023-11-22,Repo 028,25,29,54,5,,,,1,Commit 394,after,False,True,navikt,-4
User 09,True,2023-11-24,Repo 028,13,14,27,3,,,,1,Commit 395,after,False,True,navikt,-1
User 09,True,2023-11-29,Repo 028,1,1,2,1,,,,1,Commit 396,after,False,True,navikt,0
User 09,True,2023-11-29,Repo 028,0,1,1,1,,,,1,Commit 397,after,False,True,navikt,-1
User 08,True,2023-11-29,Repo 028,532,176,708,11,,,,1,Commit 398,after,False,True,navikt,356
User 08,True,2023-11-29,Repo 028,40,20,60,4,,,,1,Commit 399,after,False,True,navikt,20
User 08,True,2023-11-29,Repo 028,8,19,27,2,,,,1,Commit 400,after,False,True,navikt,-11
User 08,True,2023-11-29,Repo 028,8,296,304,2,,,,1,Commit 401,after,False,True,navikt,-288
User 08,True,2023-11-29,Repo 028,4,0,4,1,,,,1,Commit 402,after,False,True,navikt,4
User 08,True,2023-11-30,Repo 028,2,1,3,1,,,,1,Commit 403,after,False,True,navikt,1
User 08,True,2023-11-30,Repo 028,1,1,2,1,,,,1,Commit 404,after,False,True,navikt,0
User 08,True,2023-11-30,Repo 028,4,31,35,2,,,,1,Commit 405,after,False,True,navikt,-27
User 09,True,2023-11-30,Repo 028,0,19,19,2,,,,1,Commit 406,after,False,True,navikt,-19
User 09,True,2023-12-01,Repo 028,3,0,3,1,,,,1,Commit 407,after,False,True,navikt,3
User 09,True,2023-12-08,Repo 028,1,1,2,1,,,,1,Commit 408,after,False,True,navikt,0
User 08,True,2023-12-19,Repo 028,35,0,35,3,,,,1,Commit 409,after,False,True,navikt,35
User 08,True,2023-12-19,Repo 028,10,0,10,2,,,,1,Commit 410,after,False,True,navikt,10
User 08,True,2023-12-19,Repo 028,15,2,17,2,,,,1,Commit 411,after,False,True,navikt,13
User 08,True,2023-12-19,Repo 028,4,3,7,2,,,,1,Commit 412,after,False,True,navikt,1
User 08,True,2023-12-20,Repo 028,13,2,15,2,,,,1,Commit 413,after,False,True,navikt,11
User 08,True,2023-12-21,Repo 028,8,1,9,1,,,,1,Commit 414,after,False,True,navikt,7
User 08,True,2023-12-21,Repo 028,85,1,86,3,,,,1,Commit 415,after,False,True,navikt,84
User 08,True,2023-12-21,Repo 028,28,10,38,2,,,,1,Commit 416,after,False,True,navikt,18
User 08,True,2023-12-21,Repo 028,30,0,30,2,,,,1,Commit 417,after,False,True,navikt,30
User 08,True,2023-12-21,Repo 028,2,2,4,1,,,,1,Commit 418,after,False,True,navikt,0
User 08,True,2023-12-21,Repo 028,2,0,2,1,,,,1,Commit 419,after,False,True,navikt,2
User 08,True,2023-12-21,Repo 028,2,0,2,1,,,,1,Commit 420,after,False,True,navikt,2
User 08,True,2023-12-21,Repo 028,0,36,36,2,,,,1,Commit 421,after,False,True,navikt,-36
User 09,True,2023-12-29,Repo 028,3,6,9,1,,,,1,Commit 422,after,False,True,navikt,-3
User 09,True,2024-02-14,Repo 028,45,0,45,1,,,,1,Commit 423,after,False,True,navikt,45
User 09,True,2024-02-14,Repo 028,1,1,2,1,,,,1,Commit 424,after,False,True,navikt,0
User 09,True,2024-02-14,Repo 028,2,2,4,2,,,,1,Commit 425,after,False,True,navikt,0
User 09,True,2024-02-14,Repo 028,2,1,3,1,,,,1,Commit 426,after,False,True,navikt,1
User 09,True,2024-02-14,Repo 028,1,0,1,1,,,,1,Commit 427,after,False,True,navikt,1
User 09,True,2024-02-14,Repo 028,0,25,25,1,,,,1,Commit 428,after,False,True,navikt,-25
User 09,True,2024-02-14,Repo 028,0,1557,1557,29,,,,1,Commit 429,after,False,True,navikt,-1557
User 08,True,2024-02-14,Repo 028,81,20,101,3,,,,1,Commit 430,after,False,True,navikt,61
User 08,True,2024-02-14,Repo 028,0,66,66,1,,,,1,Commit 431,after,False,True,navikt,-66
User 08,True,2024-02-14,Repo 028,0,10,10,1,,,,1,Commit 432,after,False,True,navikt,-10
User 09,True,2024-02-14,Repo 028,69,1,70,2,,,,1,Commit 433,after,False,True,navikt,68
User 09,True,2024-02-15,Repo 028,2,2,4,1,,,,1,Commit 434,after,False,True,navikt,0
User 09,True,2024-02-15,Repo 028,79,80,159,2,,,,1,Commit 435,after,False,True,navikt,-1
User 09,True,2024-02-21,Repo 028,52,0,52,1,,,,1,Commit 436,after,False,True,navikt,52
User 12,True,2024-02-23,Repo 028,52,0,52,1,,,,1,Commit 437,after,False,True,navikt,52
User 12,True,2024-02-23,Repo 028,3,3,6,1,,,,1,Commit 438,after,False,True,navikt,0
User 09,True,2024-02-26,Repo 028,1,1,2,1,,,,1,Commit 439,after,False,True,navikt,0
User 09,True,2024-02-27,Repo 028,4,4,8,1,,,,1,Commit 440,after,False,True,navikt,0
User 09,True,2024-02-28,Repo 028,1,1,2,1,,,,1,Commit 441,after,False,True,navikt,0
User 09,True,2024-03-20,Repo 028,2,1,3,1,,,,1,Commit 442,after,False,True,navikt,1
User 09,True,2024-03-20,Repo 028,1,1,2,1,,,,1,Commit 443,after,False,True,navikt,0
User 09,True,2024-03-20,Repo 028,8,7,15,2,,,,1,Commit 444,after,False,True,navikt,1
User 09,True,2024-03-21,Repo 028,1,1,2,1,,,,1,Commit 445,after,False,True,navikt,0
User 09,True,2024-04-10,Repo 028,1,0,1,1,,,,1,Commit 446,after,False,True,navikt,1
User 08,True,2024-04-25,Repo 028,65,55,120,1,,,,1,Commit 447,after,False,True,navikt,10
User 08,True,2024-04-26,Repo 028,58,26,84,1,,,,1,Commit 448,after,False,True,navikt,32
User 09,True,2024-05-10,Repo 028,1,1147,1148,25,,,,1,Commit 449,after,False,True,navikt,-1146
User 09,True,2024-06-04,Repo 028,4,2425,2429,43,,,,1,Commit 450,after,False,True,navikt,-2421
User 08,True,2024-07-24,Repo 028,36,6,42,2,,,,1,Commit 451,after,False,True,navikt,30
User 08,True,2024-07-24,Repo 028,1,1,2,1,,,,1,Commit 452,after,False,True,navikt,0
User 08,True,2024-07-26,Repo 028,16,1,17,1,,,,1,Commit 453,after,False,True,navikt,15
User 08,True,2024-07-26,Repo 028,0,2,2,1,,,,1,Commit 454,after,False,True,navikt,-2
User 08,True,2024-08-08,Repo 028,41,0,41,1,,,,1,Commit 455,after,False,True,navikt,41
User 08,True,2024-08-08,Repo 028,3,4,7,1,,,,1,Commit 456,after,False,True,navikt,-1
User 09,True,2024-08-12,Repo 028,0,2,2,1,,,,1,Commit 457,after,False,True,navikt,-2
User 09,True,2022-11-23,Repo 029,24,24,48,1,,,,1,Commit 458,before,False,True,navikt,0
User 09,True,2022-11-23,Repo 029,1,1,2,1,,,,1,Commit 459,before,False,True,navikt,0
User 09,True,2022-11-25,Repo 029,1,1,2,1,,,,1,Commit 460,before,False,True,navikt,0
User 12,True,2023-03-16,Repo 029,1,1,2,1,,,,1,Commit 461,before,False,True,navikt,0
User 09,True,2023-04-26,Repo 029,26,26,52,3,,,,1,Commit 462,before,False,True,navikt,0
User 09,True,2023-09-12,Repo 029,12,20,32,3,,,,1,Commit 463,after,False,True,navikt,-8
User 09,True,2023-09-12,Repo 029,28,1,29,2,,,,1,Commit 464,after,False,True,navikt,27
User 08,True,2023-09-12,Repo 029,3,1,4,1,,,,1,Commit 465,after,False,True,navikt,2
User 08,True,2023-09-12,Repo 029,1,1,2,1,,,,1,Commit 466,after,False,True,navikt,0
User 08,True,2023-09-12,Repo 029,1,1,2,1,,,,1,Commit 467,after,False,True,navikt,0
User 08,True,2023-09-12,Repo 029,5,6,11,3,1.0,1.0,1.0,1,Commit 468,after,False,True,navikt,-1
User 08,True,2023-09-12,Repo 029,20,19,39,1,,,,1,Commit 469,after,False,True,navikt,1
User 09,True,2023-09-12,Repo 029,28,26,54,1,,,,1,Commit 470,after,False,True,navikt,2
User 09,True,2023-09-12,Repo 029,4,6,10,1,,,,1,Commit 471,after,False,True,navikt,-2
User 09,True,2023-09-12,Repo 029,6,0,6,1,,,,1,Commit 472,after,False,True,navikt,6
User 09,True,2023-09-12,Repo 029,87,1067,1154,12,1.0,0.0,1.0,1,Commit 473,after,False,True,navikt,-980
User 09,True,2023-09-12,Repo 029,3,13,16,2,,,,1,Commit 474,after,False,True,navikt,-10
User 09,True,2023-09-12,Repo 029,0,7,7,1,,,,1,Commit 475,after,False,True,navikt,-7
User 09,True,2023-09-12,Repo 029,2,2,4,1,,,,1,Commit 476,after,False,True,navikt,0
User 09,True,2023-09-12,Repo 029,1,1,2,1,,,,1,Commit 477,after,False,True,navikt,0
User 09,True,2023-09-12,Repo 029,2,5,7,1,,,,1,Commit 478,after,False,True,navikt,-3
User 09,True,2023-09-12,Repo 029,2,2,4,1,,,,1,Commit 479,after,False,True,navikt,0
User 09,True,2023-09-12,Repo 029,1,0,1,1,,,,1,Commit 480,after,False,True,navikt,1
User 09,True,2023-09-12,Repo 029,2,1,3,1,,,,1,Commit 481,after,False,True,navikt,1
User 09,True,2023-09-12,Repo 029,2,2,4,1,,,,1,Commit 482,after,False,True,navikt,0
User 09,True,2023-09-29,Repo 029,180,156,336,6,0.0,1.0,0.5,1,Commit 483,after,False,True,navikt,24
User 09,True,2023-09-29,Repo 029,1,1,2,1,,,,1,Commit 484,after,False,True,navikt,0
User 12,True,2023-10-16,Repo 029,29,14,43,4,,,,1,Commit 485,after,False,True,navikt,15
User 09,True,2023-11-10,Repo 029,38,306,344,6,0.0,0.0,0.0,1,Commit 486,after,False,True,navikt,-268
User 09,True,2023-11-10,Repo 029,1,1,2,1,,,,1,Commit 487,after,False,True,navikt,0
User 09,True,2023-11-24,Repo 029,30,1,31,2,,,,1,Commit 488,after,False,True,navikt,29
User 08,True,2023-12-01,Repo 029,4,5,9,1,,,,1,Commit 489,after,False,True,navikt,-1
User 09,True,2023-12-07,Repo 029,3,3,6,1,,,,1,Commit 490,after,False,True,navikt,0
User 08,True,2023-12-21,Repo 029,23,0,23,1,,,,1,Commit 491,after,False,True,navikt,23
User 08,True,2023-12-21,Repo 029,8,18,26,1,,,,1,Commit 492,after,False,True,navikt,-10
User 09,True,2023-12-29,Repo 029,18,15,33,6,,,,1,Commit 493,after,False,True,navikt,3
User 09,True,2023-12-29,Repo 029,4,0,4,1,,,,1,Commit 494,after,False,True,navikt,4
User 09,True,2023-12-29,Repo 029,1,1,2,1,,,,1,Commit 495,after,False,True,navikt,0
User 08,True,2024-05-13,Repo 029,17,14,31,5,,,,1,Commit 496,after,False,True,navikt,3
User 08,True,2024-07-24,Repo 029,5,2,7,1,,,,1,Commit 497,after,False,True,navikt,3
User 08,True,2024-08-21,Repo 029,1,1,2,1,,,,1,Commit 498,after,False,True,navikt,0
User 09,True,2022-11-23,Repo 030,19,19,38,1,,,,1,Commit 499,before,False,True,navikt,0
User 09,True,2022-11-23,Repo 030,1,1,2,1,,,,1,Commit 500,before,False,True,navikt,0
User 09,True,2022-11-23,Repo 030,4,4,8,1,,,,1,Commit 501,before,False,True,navikt,0
User 09,True,2022-11-24,Repo 030,1,1,2,1,,,,1,Commit 502,before,False,True,navikt,0
User 09,True,2022-11-25,Repo 030,1,1,2,1,,,,1,Commit 503,before,False,True,navikt,0
